store_id,last_one_hour uptime(in minutes),last_one_hour downtime(in minutes),last_one_day uptime(in hours),last_one_day downtime(in hours),last_one_week uptime(in hours),last_one_week downtime(in hours)
6447334345695462104,0,0,0,0,0,0
8088407484428563722,60,15.99,25.96,0,0.0,0.0
445481777696638394,60,7.88,7.88,0,0.0,0.0
1829038066844761838,60,13.86,13.86,0,0.0,0.0
1057525043621726214,60,9.9,32.86,0,0.0,0.0
6472421132249756772,60,4.8,4.8,0,0.0,0.0
7669040490108017952,0,0.12,0.12,0,0.0,0.0
3581960394101724719,0,0,0,0,0,0
3485383537492459194,60,0,0,0,0,0
5650255503970509955,60,6.96,6.96,0,0.0,0.0
1005454408747305679,60,0,0,0,0,0
8808827081340815071,60,0,0,0,0,0
7282330070473962428,60,7.47,7.47,0,0.0,0.0
3072131744791388254,60,23.93,23.93,0,0.0,0.0
8516066165731166811,60,0,0,0,0,0
2567728765809290933,0,0,0,0,0,0
1762118160451132048,60,0,0,0,0,0
1214879170516829229,60,20.95,20.95,0,0.0,0.0
4810725538426481229,60,2.99,2.99,0,0.0,0.0
4880977789944408509,60,8.95,8.95,0,0.0,0.0
2341975151855811674,60,9.38,9.38,0,0.0,0.0
1169347689335808384,60,0,0,0,0,0
1710361405993519136,60,23.54,23.54,0,0.0,0.0
7536503276896413286,60,0,0,0,0,0
7228144646776553218,60,19.95,19.95,0,0.0,0.0
6505152856942740022,60,10.95,10.95,0,0.0,0.0
6425044764437802241,60,0,0,0,0,0
5681286742850355378,60,4.57,4.57,0,0.0,0.0
4909699599609504534,60,13.81,13.81,0,0.0,0.0
7054107577350095832,60,21.99,21.99,0,0.0,0.0
807795446744791539,60,8.95,8.95,0,0.0,0.0
7538095597952574524,60,19.93,19.93,0,0.0,0.0
4612886666712811009,60,11.86,11.86,0,0.0,0.0
2996368959037923145,60,8.91,8.91,0,0.0,0.0
7433398711719243797,0,0,0,0,0,0
3595695187666732104,60,7.71,7.71,0,0.0,0.0
5449809553492927759,60,18.83,18.83,0,0.0,0.0
7473650391330331551,60,23.82,23.82,0,0.0,0.0
3613772754770267286,60,20.98,30.98,0,0.0,0.0
7761092740302803362,60,4.93,4.93,0,0.0,0.0
7580692600123664796,60,15.95,15.95,0,0.0,0.0
1557691556894768738,60,14.93,14.93,0,0.0,0.0
8008203353008736898,60,0,0,0,0,0
7361482816753954415,60,2.85,2.85,0,0.0,0.0
3746977410893363659,60,0.97,16.95,0,0.0,0.0
4245142334790537370,60,0,0,0,0,0
6525516858644017464,60,0,0,0,0,0
6689038248833401652,60,0,0,0,0,0
5723059602183693938,60,0,0,0,0,0
8450230568847192152,60,0,0,0,0,0
8054766691200204910,60,12.99,12.99,0,0.0,0.0
1544358724428482157,60,2.97,2.97,0,0.0,0.0
4828866459850659064,0,0,0,0,0,0
4537118630493879732,0,0,0,0,0,0
625693576506770342,60,6.97,6.97,0,0.0,0.0
219695402222975151,60,20.98,20.98,0,0.0,0.0
4605930245483207319,60,14.79,14.79,0,0.0,0.0
6277756053786415931,60,15.99,15.99,0,0.0,0.0
1261100259311551870,60,13.95,13.95,0,0.0,0.0
7555752115160416405,60,0,0,0,0,0
4380282358594570635,60,23.97,23.97,0,0.0,0.0
1646426415143970619,60,1.96,1.96,0,0.0,0.0
8078387914319521447,60,0.96,0.96,0,0.0,0.0
6550872265195825149,60,3.98,3.98,0,0.0,0.0
8592041492120976517,60,8.86,8.86,0,0.0,0.0
3648537204824103115,60,6.95,6.95,0,0.0,0.0
6245188236554378094,60,7.47,7.47,0,0.0,0.0
3048405945625600463,60,11.76,34.75,0,0.0,0.0
1886094822273762805,0,0,0,0,0,0
8596918145690086619,60,10.8,10.8,0,0.0,0.0
8368770618718254725,60,20.91,20.91,0,0.0,0.0
7490086744242095178,60,21.98,21.98,0,0.0,0.0
7614940600032932204,60,20.98,20.98,0,0.0,0.0
8549361458818026633,0,0,0,0,0,0
2670800031826856367,0,0,0,0,0,0
6613902849003357359,60,12.96,12.96,0,0.0,0.0
162706314408379319,60,9.25,9.25,0,0.0,0.0
4045915898999171400,60,2.95,2.95,0,0.0,0.0
2249493758548607842,60,1.89,1.89,0,0.0,0.0
3274870690774289261,0,0,0,0,0,0
5845177935665108638,60,0,0,0,0,0
1039561743854937175,60,0,0,0,0,0
8649146370484144834,60,0,0,0,0,0
6768421287930768369,60,6.61,6.61,0,0.0,0.0
76703009444581800,60,0,0,0,0,0
3466789754048015806,0,0,0,0,0,0
436563274646675694,60,20.82,20.82,0,0.0,0.0
3179301914948517223,60,7.81,7.81,0,0.0,0.0
7409811026710436853,60,19.93,19.93,0,0.0,0.0
5869381323010290454,60,0,0,0,0,0
242711181652148953,60,1.88,1.88,0,0.0,0.0
8923756805861578276,0,0,0,0,0,0
1172776965412058288,60,6.98,6.98,0,0.0,0.0
6893698645586753370,60,5.92,5.92,0,0.0,0.0
3770336430042470748,0,0,0,0,0,0
4670600325857127004,60,15.8,15.8,0,0.0,0.0
8088339101039039426,60,21.84,21.84,0,0.0,0.0
8096291521279945299,60,2.98,2.98,0,0.0,0.0
5038987348045204944,60,0,0,0,0,0
5895262759392115974,60,13.88,13.88,0,0.0,0.0
4539187922868363045,60,19.86,19.86,0,0.0,0.0
3357928618176504050,60,15.98,15.98,0,0.0,0.0
692381542361937128,60,6.92,6.92,0,0.0,0.0
5247681795808998187,60,16.82,16.82,0,0.0,0.0
8366349577194256830,0,0,0,0,0,0
8529403246085691548,60,11.93,11.93,0,0.0,0.0
8737989936592096254,60,22.94,22.94,0,0.0,0.0
333363422900954809,60,4.84,4.84,0,0.0,0.0
